TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15
T_2384,43,31,30,47,29,34,45,35,38,39,49,48,36,36,38,30
T_2385,40,29,28,43,39,22,42,33,36,36,45,44,33,33,36,28
T_2386,39,28,27,42,38,31,28,32,35,35,44,43,32,32,35,27
T_2387,33,24,24,36,32,27,35,19,30,30,38,37,28,28,30,23
T_2388,43,31,30,47,42,34,45,35,27,39,49,48,36,36,38,30
T_2389,33,24,24,36,32,27,35,27,30,21,38,37,28,28,30,23
T_2390,22,15,15,23,21,17,23,18,19,20,17,24,18,18,19,15
T_2391,31,22,22,34,30,25,33,26,28,28,36,24,26,26,28,22
T_2392,42,30,30,46,41,34,44,34,37,38,48,47,24,35,37,29
T_2393,41,29,29,44,40,33,43,34,36,37,47,45,34,24,37,29
T_2394,26,19,18,28,25,21,27,21,23,23,29,29,21,21,16,18
T_2395,9,6,6,9,8,7,9,7,8,8,10,10,7,7,8,4
T_2396,41,29,29,44,40,33,43,34,36,37,47,45,34,34,37,29
T_2397,17,18,17,27,24,20,26,20,22,22,28,28,20,20,22,17
T_2398,10,5,7,11,9,8,10,8,9,9,11,11,8,8,9,7
T_2399,32,23,16,35,31,26,34,26,29,29,37,36,27,27,29,23
T_2400,17,12,12,13,17,14,18,14,15,16,20,19,14,14,15,12
T_2401,14,10,10,15,9,11,15,11,12,13,16,16,12,12,12,10
T_2402,25,18,17,27,24,14,26,20,22,22,28,28,20,20,22,17
T_2403,11,8,8,12,10,9,8,9,10,10,12,12,9,9,10,8
T_2404,22,15,15,23,21,17,23,12,19,20,25,24,18,18,19,15
T_2405,37,26,26,40,35,29,38,30,23,33,42,41,30,30,33,26
T_2406,23,16,16,25,22,18,24,19,20,14,26,25,19,19,20,16
T_2407,40,29,28,43,39,32,42,33,36,36,32,44,33,33,36,28
T_2408,36,25,25,39,34,28,37,29,32,32,41,28,29,29,32,25
T_2409,15,11,11,16,15,12,16,12,13,14,17,17,9,12,13,11
T_2410,28,20,20,30,27,22,29,23,25,25,32,31,23,16,25,20
T_2411,37,26,26,40,35,29,38,30,33,33,42,41,30,30,23,26
T_2412,18,13,13,20,18,15,19,15,16,17,21,20,15,15,16,9
T_2413,39,28,27,42,38,31,41,32,35,35,44,43,32,32,35,27
T_2414,6,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6
T_2415,25,12,17,27,24,20,26,20,22,22,28,28,20,20,22,17
T_2416,14,10,7,15,14,11,15,11,12,13,16,16,12,12,12,10
T_2417,28,20,20,21,27,22,29,23,25,25,32,31,23,23,25,20
T_2418,17,12,12,19,12,14,18,14,15,16,20,19,14,14,15,12
T_2419,11,8,8,12,10,6,11,9,10,10,12,12,9,9,10,8
T_2420,27,19,19,29,26,22,20,22,24,24,31,30,22,22,24,19
T_2421,17,12,12,19,17,14,18,10,15,16,20,19,14,14,15,12
T_2422,36,25,25,39,34,28,37,29,22,32,41,39,29,29,32,25
T_2423,43,31,30,47,42,34,45,35,38,27,49,48,36,36,38,30
T_2424,38,27,27,41,37,30,39,31,34,34,30,42,31,31,34,26
T_2425,19,14,14,21,19,16,20,16,17,18,22,15,16,16,17,14
T_2426,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21
T_2427,13,9,9,14,13,10,14,11,12,12,15,14,11,7,12,9
T_2428,27,19,19,29,26,22,28,22,24,24,31,30,22,22,17,19
T_2429,14,10,10,15,14,11,15,11,12,13,16,16,12,12,12,7
T_2430,28,20,20,30,27,22,29,23,25,25,32,31,23,23,25,20
T_2431,8,8,8,12,10,9,11,9,10,10,12,12,9,9,10,8
T_2432,11,5,8,12,10,9,11,9,10,10,12,12,9,9,10,8
T_2433,33,24,16,36,32,27,35,27,30,30,38,37,28,28,30,23
T_2434,29,21,21,22,28,23,30,24,26,26,33,32,24,24,26,20
T_2435,10,7,7,11,7,8,10,8,9,9,11,11,8,8,9,7
T_2436,34,25,24,37,33,19,36,28,31,31,39,38,28,28,31,24
T_2437,27,19,19,29,26,22,20,22,24,24,31,30,22,22,24,19
T_2438,12,8,8,13,11,9,12,7,11,11,14,13,10,10,11,8
T_2439,28,20,20,30,27,22,29,23,17,25,32,31,23,23,25,20
T_2440,14,10,10,15,14,11,15,11,12,9,16,16,12,12,12,10
T_2441,31,22,22,34,30,25,33,26,28,28,25,35,26,26,28,22
T_2442,41,29,29,44,40,33,43,34,36,37,47,32,34,34,37,29
T_2443,36,25,25,39,34,28,37,29,32,32,41,39,21,29,32,25
T_2444,9,6,6,9,8,7,9,7,8,8,10,10,7,5,8,6
T_2445,16,12,11,18,16,13,17,13,14,15,18,18,13,13,10,11
T_2446,22,15,15,23,21,17,23,18,19,20,25,24,18,18,19,11
T_2447,19,14,14,21,19,16,20,16,17,18,22,22,16,16,17,14
T_2448,8,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_2449,32,16,23,35,31,26,34,26,29,29,37,36,27,27,29,23
T_2450,41,29,20,44,40,33,43,34,36,37,47,45,34,34,37,29
T_2451,29,21,21,22,28,23,30,24,26,26,33,32,24,24,26,20
T_2452,22,15,15,23,15,17,23,18,19,20,25,24,18,18,19,15
T_2453,19,14,14,21,19,11,20,16,17,18,22,22,16,16,17,14
T_2454,10,7,7,11,9,8,7,8,9,9,11,11,8,8,9,7
T_2455,12,8,8,13,11,9,12,7,11,11,14,13,10,10,11,8
T_2456,11,8,8,12,10,9,11,9,7,10,12,12,9,9,10,8
T_2457,43,31,30,47,42,34,45,35,38,27,49,48,36,36,38,30
T_2458,30,22,21,33,29,24,32,25,27,27,24,33,25,25,27,21
T_2459,13,9,9,14,13,10,14,11,12,12,15,10,11,11,12,9
T_2460,28,20,20,30,27,22,29,23,25,25,32,31,16,23,25,20
T_2461,15,11,11,16,15,12,16,12,13,14,17,17,12,9,13,11
T_2462,38,27,27,41,37,30,39,31,34,34,43,42,31,31,24,26
T_2463,29,21,21,32,28,23,30,24,26,26,33,32,24,24,26,14
T_2464,22,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_2465,16,16,16,25,22,18,24,19,20,20,26,25,19,19,20,16
T_2466,20,10,14,22,20,16,21,17,18,19,23,23,17,17,18,14
T_2467,31,22,15,34,30,25,33,26,28,28,36,35,26,26,28,22
T_2468,38,27,27,29,37,30,39,31,34,34,43,42,31,31,34,26
T_2469,43,31,30,47,29,34,45,35,38,39,49,48,36,36,38,30
T_2470,18,13,13,20,18,10,19,15,16,17,21,20,15,15,16,13
T_2471,12,8,8,13,11,9,9,10,11,11,14,13,10,10,11,8
T_2472,34,25,24,37,33,28,36,20,31,31,39,38,28,28,31,24
T_2473,29,21,21,32,28,23,30,24,18,26,33,32,24,24,26,20
T_2474,27,19,19,29,26,22,28,22,24,17,31,30,22,22,24,19
T_2475,33,24,24,36,32,27,35,27,30,30,27,37,28,28,30,23
T_2476,33,24,24,36,32,27,35,27,30,30,38,26,28,28,30,23
T_2477,32,23,23,35,31,26,34,26,29,29,37,36,19,27,29,23
T_2478,13,9,9,14,13,10,14,11,12,12,15,14,11,7,12,9
T_2479,19,14,14,21,19,16,20,16,17,18,22,22,16,16,12,14
T_2480,16,12,11,18,16,13,17,13,14,15,18,18,13,13,14,8
T_2481,11,8,8,12,10,9,11,9,10,10,12,12,9,9,10,8
T_2482,28,29,28,43,39,32,42,33,36,36,45,44,33,33,36,28
T_2483,14,7,10,15,14,11,15,11,12,13,16,16,12,12,12,10
T_2484,28,20,14,30,27,22,29,23,25,25,32,31,23,23,25,20
T_2485,33,24,24,25,32,27,35,27,30,30,38,37,28,28,30,23
T_2486,10,7,7,11,7,8,10,8,9,9,11,11,8,8,9,7
T_2487,32,23,23,35,31,18,34,26,29,29,37,36,27,27,29,23
T_2488,43,31,30,47,42,34,32,35,38,39,49,48,36,36,38,30
T_2489,38,27,27,41,37,30,39,22,34,34,43,42,31,31,34,26
T_2490,20,15,14,22,20,16,21,17,13,19,23,23,17,17,18,14
T_2491,14,10,10,15,14,11,15,11,12,9,16,16,12,12,12,10
T_2492,29,21,21,32,28,23,30,24,26,26,23,32,24,24,26,20
T_2493,29,21,21,32,28,23,30,24,26,26,33,23,24,24,26,20
T_2494,31,22,22,34,30,25,33,26,28,28,36,35,18,26,28,22
T_2495,36,25,25,39,34,28,37,29,32,32,41,39,29,21,32,25
T_2496,32,23,23,35,31,26,34,26,29,29,37,36,27,27,20,23
T_2497,30,22,21,33,29,24,32,25,27,27,34,33,25,25,27,15
T_2498,24,17,17,26,23,19,25,19,21,21,27,26,20,20,21,17
T_2499,23,24,24,36,32,27,35,27,30,30,38,37,28,28,30,23
T_2500,37,18,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_2501,9,6,4,9,8,7,9,7,8,8,10,10,7,7,8,6
T_2502,43,31,30,33,42,34,45,35,38,39,49,48,36,36,38,30
T_2503,14,10,10,15,9,11,15,11,12,13,16,16,12,12,12,10
T_2504,42,30,30,46,41,24,44,34,37,38,48,47,35,35,37,29
T_2505,39,28,27,42,38,31,28,32,35,35,44,43,32,32,35,27
T_2506,24,17,17,26,23,19,25,14,21,21,27,26,20,20,21,17
T_2507,38,27,27,41,37,30,39,31,24,34,43,42,31,31,34,26
T_2508,10,7,7,11,9,8,10,8,9,6,11,11,8,8,9,7
T_2509,28,20,20,30,27,22,29,23,25,25,22,31,23,23,25,20
T_2510,12,8,8,13,11,9,12,10,11,11,14,9,10,10,11,8
T_2511,18,13,13,20,18,15,19,15,16,17,21,20,11,15,16,13
T_2512,31,22,22,34,30,25,33,26,28,28,36,35,26,18,28,22
T_2513,41,29,29,44,40,33,43,34,36,37,47,45,34,34,26,29
T_2514,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,16
T_2515,31,22,22,34,30,25,33,26,28,28,36,35,26,26,28,22
T_2516,25,25,25,39,34,28,37,29,32,32,41,39,29,29,32,25
T_2517,18,9,13,20,18,15,19,15,16,17,21,20,15,15,16,13
T_2518,34,25,17,37,33,28,36,28,31,31,39,38,28,28,31,24
T_2519,38,27,27,29,37,30,39,31,34,34,43,42,31,31,34,26
T_2520,37,26,26,40,25,29,38,30,33,33,42,41,30,30,33,26
T_2521,18,13,13,20,18,10,19,15,16,17,21,20,15,15,16,13
T_2522,31,22,22,34,30,25,23,26,28,28,36,35,26,26,28,22
T_2523,12,8,8,13,11,9,12,7,11,11,14,13,10,10,11,8
T_2524,34,25,24,37,33,28,36,28,22,31,39,38,28,28,31,24
T_2525,31,22,22,34,30,25,33,26,28,20,36,35,26,26,28,22
T_2526,23,16,16,25,22,18,24,19,20,20,18,25,19,19,20,16
T_2527,31,22,22,34,30,25,33,26,28,28,36,24,26,26,28,22
T_2528,38,27,27,41,37,30,39,31,34,34,43,42,22,31,34,26
T_2529,36,25,25,39,34,28,37,29,32,32,41,39,29,21,32,25
T_2530,23,16,16,25,22,18,24,19,20,20,26,25,19,19,14,16
T_2531,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,18
T_2532,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23
T_2533,20,21,21,32,28,23,30,24,26,26,33,32,24,24,26,20
T_2534,25,12,17,27,24,20,26,20,22,22,28,28,20,20,22,17
T_2535,12,8,6,13,11,9,12,10,11,11,14,13,10,10,11,8
T_2536,11,8,8,8,10,9,11,9,10,10,12,12,9,9,10,8
T_2537,42,30,30,46,28,34,44,34,37,38,48,47,35,35,37,29
T_2538,41,29,29,44,40,23,43,34,36,37,47,45,34,34,37,29
T_2539,22,15,15,23,21,17,16,18,19,20,25,24,18,18,19,15
T_2540,15,11,11,16,15,12,16,9,13,14,17,17,12,12,13,11
T_2541,43,31,30,47,42,34,45,35,27,39,49,48,36,36,38,30
T_2542,23,16,16,25,22,18,24,19,20,14,26,25,19,19,20,16
T_2543,23,16,16,25,22,18,24,19,20,20,18,25,19,19,20,16
T_2544,34,25,24,37,33,28,36,28,31,31,39,27,28,28,31,24
T_2545,16,12,11,18,16,13,17,13,14,15,18,18,9,13,14,11
T_2546,10,7,7,11,9,8,10,8,9,9,11,11,8,6,9,7
T_2547,9,6,6,9,8,7,9,7,8,8,10,10,7,7,5,6
T_2548,34,25,24,37,33,28,36,28,31,31,39,38,28,28,31,17
T_2549,43,31,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_2550,23,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23
T_2551,18,9,13,20,18,15,19,15,16,17,21,20,15,15,16,13
T_2552,32,23,16,35,31,26,34,26,29,29,37,36,27,27,29,23
T_2553,43,31,30,33,42,34,45,35,38,39,49,48,36,36,38,30
T_2554,14,10,10,15,9,11,15,11,12,13,16,16,12,12,12,10
T_2555,9,6,6,9,8,5,9,7,8,8,10,10,7,7,8,6
T_2556,20,15,14,22,20,16,15,17,18,19,23,23,17,17,18,14
T_2557,19,14,14,21,19,16,20,11,17,18,22,22,16,16,17,14
T_2558,11,8,8,12,10,9,11,9,7,10,12,12,9,9,10,8
T_2559,32,23,23,35,31,26,34,26,29,20,37,36,27,27,29,23
T_2560,43,31,30,47,42,34,45,35,38,39,34,48,36,36,38,30
T_2561,28,20,20,30,27,22,29,23,25,25,32,22,23,23,25,20
T_2562,22,15,15,23,21,17,23,18,19,20,25,24,12,18,19,15
T_2563,14,10,10,15,14,11,15,11,12,13,16,16,12,8,12,10
T_2564,39,28,27,42,38,31,41,32,35,35,44,43,32,32,24,27
T_2565,24,17,17,26,23,19,25,19,21,21,27,26,20,20,21,12
T_2566,13,9,9,14,13,10,14,11,12,12,15,14,11,11,12,9
T_2567,15,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_2568,30,15,21,33,29,24,32,25,27,27,34,33,25,25,27,21
T_2569,10,7,5,11,9,8,10,8,9,9,11,11,8,8,9,7
T_2570,34,25,24,26,33,28,36,28,31,31,39,38,28,28,31,24
T_2571,27,19,19,29,18,22,28,22,24,24,31,30,22,22,24,19
T_2572,15,11,11,16,15,8,16,12,13,14,17,17,12,12,13,11
T_2573,9,6,6,9,8,7,6,7,8,8,10,10,7,7,8,6
T_2574,38,27,27,41,37,30,39,22,34,34,43,42,31,31,34,26
T_2575,12,8,8,13,11,9,12,10,7,11,14,13,10,10,11,8
T_2576,22,15,15,23,21,17,23,18,19,14,25,24,18,18,19,15
T_2577,22,15,15,23,21,17,23,18,19,20,17,24,18,18,19,15
T_2578,25,18,17,27,24,20,26,20,22,22,28,19,20,20,22,17
T_2579,16,12,11,18,16,13,17,13,14,15,18,18,9,13,14,11
T_2580,33,24,24,36,32,27,35,27,30,30,38,37,28,19,30,23
T_2581,38,27,27,41,37,30,39,31,34,34,43,42,31,31,24,26
T_2582,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,21
T_2583,17,12,12,19,17,14,18,14,15,16,20,19,14,14,15,12
T_2584,11,11,11,16,15,12,16,12,13,14,17,17,12,12,13,11
T_2585,43,22,30,47,42,34,45,35,38,39,49,48,36,36,38,30
T_2586,24,17,12,26,23,19,25,19,21,21,27,26,20,20,21,17
T_2587,39,28,27,29,38,31,41,32,35,35,44,43,32,32,35,27
T_2588,36,25,25,39,24,28,37,29,32,32,41,39,29,29,32,25
T_2589,20,15,14,22,20,11,21,17,18,19,23,23,17,17,18,14
T_2590,42,30,30,46,41,34,31,34,37,38,48,47,35,35,37,29
T_2591,43,31,30,47,42,34,45,25,38,39,49,48,36,36,38,30
T_2592,29,21,21,32,28,23,30,24,18,26,33,32,24,24,26,20
T_2593,33,24,24,36,32,27,35,27,30,21,38,37,28,28,30,23
T_2594,10,7,7,11,9,8,10,8,9,9,8,11,8,8,9,7
T_2595,9,6,6,9,8,7,9,7,8,8,10,7,7,7,8,6
T_2596,14,10,10,15,14,11,15,11,12,13,16,16,8,12,12,10
T_2597,38,27,27,41,37,30,39,31,34,34,43,42,31,22,34,26
T_2598,36,25,25,39,34,28,37,29,32,32,41,39,29,29,22,25
T_2599,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,18
T_2600,20,15,14,22,20,16,21,17,18,19,23,23,17,17,18,14
T_2601,27,28,27,42,38,31,41,32,35,35,44,43,32,32,35,27
T_2602,19,10,14,21,19,16,20,16,17,18,22,22,16,16,17,14
T_2603,41,29,20,44,40,33,43,34,36,37,47,45,34,34,37,29
T_2604,37,26,26,28,35,29,38,30,33,33,42,41,30,30,33,26
T_2605,17,12,12,19,12,14,18,14,15,16,20,19,14,14,15,12
T_2606,9,6,6,9,8,5,9,7,8,8,10,10,7,7,8,6
T_2607,14,10,10,15,14,11,10,11,12,13,16,16,12,12,12,10
T_2608,40,29,28,43,39,32,42,23,36,36,45,44,33,33,36,28
T_2609,19,14,14,21,19,16,20,16,12,18,22,22,16,16,17,14
T_2610,20,15,14,22,20,16,21,17,18,13,23,23,17,17,18,14
T_2611,26,19,18,28,25,21,27,21,23,23,21,29,21,21,23,18
T_2612,38,27,27,41,37,30,39,31,34,34,43,29,31,31,34,26
T_2613,39,28,27,42,38,31,41,32,35,35,44,43,22,32,35,27
T_2614,28,20,20,30,27,22,29,23,25,25,32,31,23,16,25,20
T_2615,12,8,8,13,11,9,12,10,11,11,14,13,10,10,7,8
T_2616,17,12,12,19,17,14,18,14,15,16,20,19,14,14,15,8
T_2617,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,29
T_2618,26,26,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_2619,15,8,11,16,15,12,16,12,13,14,17,17,12,12,13,11
T_2620,43,31,21,47,42,34,45,35,38,39,49,48,36,36,38,30
T_2621,34,25,24,26,33,28,36,28,31,31,39,38,28,28,31,24
T_2622,33,24,24,36,23,27,35,27,30,30,38,37,28,28,30,23
T_2623,43,31,30,47,42,24,45,35,38,39,49,48,36,36,38,30
T_2624,15,11,11,16,15,12,11,12,13,14,17,17,12,12,13,11
T_2625,40,29,28,43,39,32,42,23,36,36,45,44,33,33,36,28
T_2626,26,19,18,28,25,21,27,21,16,23,29,29,21,21,23,18
T_2627,43,31,30,47,42,34,45,35,38,27,49,48,36,36,38,30
T_2628,23,16,16,25,22,18,24,19,20,20,18,25,19,19,20,16
T_2629,27,19,19,29,26,22,28,22,24,24,31,21,22,22,24,19
T_2630,9,6,6,9,8,7,9,7,8,8,10,10,5,7,8,6
T_2631,25,18,17,27,24,20,26,20,22,22,28,28,20,14,22,17
T_2632,42,30,30,46,41,34,44,34,37,38,48,47,35,35,26,29
T_2633,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,21
T_2634,24,17,17,26,23,19,25,19,21,21,27,26,20,20,21,17
T_2635,26,26,26,40,35,29,38,30,33,33,42,41,30,30,33,26
T_2636,16,8,11,18,16,13,17,13,14,15,18,18,13,13,14,11
T_2637,18,13,9,20,18,15,19,15,16,17,21,20,15,15,16,13
T_2638,25,18,17,19,24,20,26,20,22,22,28,28,20,20,22,17
T_2639,20,15,14,22,14,16,21,17,18,19,23,23,17,17,18,14
T_2640,19,14,14,21,19,11,20,16,17,18,22,22,16,16,17,14
T_2641,37,26,26,40,35,29,27,30,33,33,42,41,30,30,33,26
T_2642,37,26,26,40,35,29,38,21,33,33,42,41,30,30,33,26
T_2643,33,24,24,36,32,27,35,27,21,30,38,37,28,28,30,23
T_2644,22,15,15,23,21,17,23,18,19,14,25,24,18,18,19,15
T_2645,10,7,7,11,9,8,10,8,9,9,8,11,8,8,9,7
T_2646,28,20,20,30,27,22,29,23,25,25,32,22,23,23,25,20
T_2647,38,27,27,41,37,30,39,31,34,34,43,42,22,31,34,26
T_2648,24,17,17,26,23,19,25,19,21,21,27,26,20,14,21,17
T_2649,27,19,19,29,26,22,28,22,24,24,31,30,22,22,17,19
T_2650,27,19,19,29,26,22,28,22,24,24,31,30,22,22,24,13
T_2651,12,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_2652,20,21,21,32,28,23,30,24,26,26,33,32,24,24,26,20
T_2653,17,9,12,19,17,14,18,14,15,16,20,19,14,14,15,12
T_2654,11,8,5,12,10,9,11,9,10,10,12,12,9,9,10,8
T_2655,17,12,12,13,17,14,18,14,15,16,20,19,14,14,15,12
T_2656,40,29,28,43,27,32,42,33,36,36,45,44,33,33,36,28
T_2657,31,22,22,34,30,18,33,26,28,28,36,35,26,26,28,22
T_2658,11,8,8,12,10,9,8,9,10,10,12,12,9,9,10,8
T_2659,42,30,30,46,41,34,44,24,37,38,48,47,35,35,37,29
T_2660,41,29,29,44,40,33,43,34,26,37,47,45,34,34,37,29
T_2661,22,15,15,23,21,17,23,18,19,14,25,24,18,18,19,15
T_2662,18,13,13,20,18,15,19,15,16,17,15,20,15,15,16,13
T_2663,18,13,13,20,18,15,19,15,16,17,21,14,15,15,16,13
T_2664,41,29,29,44,40,33,43,34,36,37,47,45,24,34,37,29
T_2665,12,8,8,13,11,9,12,10,11,11,14,13,10,7,11,8
T_2666,28,20,20,30,27,22,29,23,25,25,32,31,23,23,17,20
T_2667,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,16
T_2668,30,22,21,33,29,24,32,25,27,27,34,33,25,25,27,21
T_2669,20,20,20,30,27,22,29,23,25,25,32,31,23,23,25,20
T_2670,11,5,8,12,10,9,11,9,10,10,12,12,9,9,10,8
T_2671,14,10,7,15,14,11,15,11,12,13,16,16,12,12,12,10
T_2672,43,31,30,33,42,34,45,35,38,39,49,48,36,36,38,30
T_2673,10,7,7,11,7,8,10,8,9,9,11,11,8,8,9,7
T_2674,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23
T_2675,15,11,11,16,15,12,11,12,13,14,17,17,12,12,13,11
T_2676,20,15,14,22,20,16,21,12,18,19,23,23,17,17,18,14
T_2677,36,25,25,39,34,28,37,29,22,32,41,39,29,29,32,25
T_2678,13,9,9,14,13,10,14,11,12,8,15,14,11,11,12,9
T_2679,33,24,24,36,32,27,35,27,30,30,27,37,28,28,30,23
T_2680,26,19,18,28,25,21,27,21,23,23,29,20,21,21,23,18
T_2681,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21
T_2682,30,22,21,33,29,24,32,25,27,27,34,33,25,17,27,21
T_2683,19,14,14,21,19,16,20,16,17,18,22,22,16,16,12,14
T_2684,12,8,8,13,11,9,12,10,11,11,14,13,10,10,11,6
T_2685,26,19,18,28,25,21,27,21,23,23,29,29,21,21,23,18
T_2686,13,13,13,20,18,15,19,15,16,17,21,20,15,15,16,13
T_2687,29,15,21,32,28,23,30,24,26,26,33,32,24,24,26,20
T_2688,17,12,9,19,17,14,18,14,15,16,20,19,14,14,15,12
T_2689,30,22,21,23,29,24,32,25,27,27,34,33,25,25,27,21
T_2690,43,31,30,47,29,34,45,35,38,39,49,48,36,36,38,30
T_2691,23,16,16,25,22,13,24,19,20,20,26,25,19,19,20,16
T_2692,23,16,16,25,22,18,17,19,20,20,26,25,19,19,20,16
T_2693,11,8,8,12,10,9,11,6,10,10,12,12,9,9,10,8
T_2694,23,16,16,25,22,18,24,19,14,20,26,25,19,19,20,16
T_2695,28,20,20,30,27,22,29,23,25,18,32,31,23,23,25,20
T_2696,12,8,8,13,11,9,12,10,11,11,9,13,10,10,11,8
T_2697,17,12,12,19,17,14,18,14,15,16,20,13,14,14,15,12
T_2698,41,29,29,44,40,33,43,34,36,37,47,45,24,34,37,29
T_2699,43,31,30,47,42,34,45,35,38,39,49,48,36,25,38,30
T_2700,42,30,30,46,41,34,44,34,37,38,48,47,35,35,26,29
T_2701,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,18
T_2702,30,22,21,33,29,24,32,25,27,27,34,33,25,25,27,21
T_2703,8,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8
T_2704,9,4,6,9,8,7,9,7,8,8,10,10,7,7,8,6
T_2705,41,29,20,44,40,33,43,34,36,37,47,45,34,34,37,29
T_2706,32,23,23,25,31,26,34,26,29,29,37,36,27,27,29,23
T_2707,15,11,11,16,10,12,16,12,13,14,17,17,12,12,13,11
T_2708,39,28,27,42,38,22,41,32,35,35,44,43,32,32,35,27
T_2709,30,22,21,33,29,24,22,25,27,27,34,33,25,25,27,21
T_2710,30,22,21,33,29,24,32,17,27,27,34,33,25,25,27,21
T_2711,31,22,22,34,30,25,33,26,19,28,36,35,26,26,28,22
T_2712,34,25,24,37,33,28,36,28,31,22,39,38,28,28,31,24
T_2713,20,15,14,22,20,16,21,17,18,19,16,23,17,17,18,14
T_2714,11,8,8,12,10,9,11,9,10,10,12,8,9,9,10,8
T_2715,12,8,8,13,11,9,12,10,11,11,14,13,7,10,11,8
T_2716,12,8,8,13,11,9,12,10,11,11,14,13,10,7,11,8
T_2717,23,16,16,25,22,18,24,19,20,20,26,25,19,19,14,16
T_2718,19,14,14,21,19,16,20,16,17,18,22,22,16,16,17,9
T_2719,13,9,9,14,13,10,14,11,12,12,15,14,11,11,12,9
T_2720,6,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6
T_2721,11,5,8,12,10,9,11,9,10,10,12,12,9,9,10,8
T_2722,16,12,8,18,16,13,17,13,14,15,18,18,13,13,14,11
T_2723,15,11,11,11,15,12,16,12,13,14,17,17,12,12,13,11
T_2724,25,18,17,27,17,20,26,20,22,22,28,28,20,20,22,17
T_2725,13,9,9,14,13,7,14,11,12,12,15,14,11,11,12,9
T_2726,40,29,28,43,39,32,29,33,36,36,45,44,33,33,36,28
T_2727,16,12,11,18,16,13,17,9,14,15,18,18,13,13,14,11
T_2728,27,19,19,29,26,22,28,22,17,24,31,30,22,22,24,19
T_2729,38,27,27,41,37,30,39,31,34,24,43,42,31,31,34,26
T_2730,13,9,9,14,13,10,14,11,12,12,10,14,11,11,12,9
T_2731,14,10,10,15,14,11,15,11,12,13,16,11,12,12,12,10
T_2732,10,7,7,11,9,8,10,8,9,9,11,11,6,8,9,7
T_2733,16,12,11,18,16,13,17,13,14,15,18,18,13,9,14,11
T_2734,34,25,24,37,33,28,36,28,31,31,39,38,28,28,22,24
T_2735,43,31,30,47,42,34,45,35,38,39,49,48,36,36,38,21
T_2736,16,12,11,18,16,13,17,13,14,15,18,18,13,13,14,11
T_2737,27,28,27,42,38,31,41,32,35,35,44,43,32,32,35,27
T_2738,36,18,25,39,34,28,37,29,32,32,41,39,29,29,32,25
T_2739,15,11,7,16,15,12,16,12,13,14,17,17,12,12,13,11
T_2740,19,14,14,15,19,16,20,16,17,18,22,22,16,16,17,14
T_2741,20,15,14,22,14,16,21,17,18,19,23,23,17,17,18,14
T_2742,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23
T_2743,24,17,17,26,23,19,17,19,21,21,27,26,20,20,21,17
T_2744,30,22,21,33,29,24,32,17,27,27,34,33,25,25,27,21
T_2745,28,20,20,30,27,22,29,23,17,25,32,31,23,23,25,20
T_2746,14,10,10,15,14,11,15,11,12,9,16,16,12,12,12,10
T_2747,38,27,27,41,37,30,39,31,34,34,30,42,31,31,34,26
T_2748,39,28,27,42,38,31,41,32,35,35,44,30,32,32,35,27
T_2749,20,15,14,22,20,16,21,17,18,19,23,23,12,17,18,14
T_2750,36,25,25,39,34,28,37,29,32,32,41,39,29,21,32,25
T_2751,30,22,21,33,29,24,32,25,27,27,34,33,25,25,19,21
T_2752,30,22,21,33,29,24,32,25,27,27,34,33,25,25,27,15
T_2753,38,27,27,41,37,30,39,31,34,34,43,42,31,31,34,26
T_2754,20,20,20,30,27,22,29,23,25,25,32,31,23,23,25,20
T_2755,22,11,15,23,21,17,23,18,19,20,25,24,18,18,19,15
T_2756,19,14,10,21,19,16,20,16,17,18,22,22,16,16,17,14
T_2757,24,17,17,18,23,19,25,19,21,21,27,26,20,20,21,17
T_2758,14,10,10,15,9,11,15,11,12,13,16,16,12,12,12,10
T_2759,15,11,11,16,15,8,16,12,13,14,17,17,12,12,13,11
