TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31
T_2041,25,12,17,27,24,20,26,20,22,22,28,28,20,20,22,17,21,28,19,23,23,28,24,28,29,18,19,26,19,21,21,24
T_2042,29,21,14,32,28,23,30,24,26,26,33,32,24,24,26,20,24,33,32,19,27,33,28,33,34,21,22,31,22,25,24,28
T_2043,15,11,11,11,15,12,16,12,13,14,17,17,12,12,13,11,13,17,16,14,10,17,15,17,17,11,11,16,11,13,13,14
T_2044,10,7,7,11,7,8,10,8,9,9,11,11,8,8,9,7,8,11,11,9,9,8,9,11,11,7,7,10,7,8,8,9
T_2045,31,22,22,34,30,18,33,26,28,28,36,35,26,26,28,22,26,36,34,30,29,35,21,35,36,22,23,33,24,27,26,30
T_2046,41,29,29,44,40,33,30,34,36,37,47,45,34,34,37,29,34,47,44,39,38,46,40,32,47,29,31,43,31,35,34,39
T_2047,25,18,17,27,24,20,26,14,22,22,28,28,20,20,22,17,21,28,27,23,23,28,24,28,20,18,19,26,19,21,21,24
T_2048,32,23,23,35,31,26,34,26,20,29,37,36,27,27,29,23,27,37,35,31,30,37,31,37,37,16,24,34,24,28,27,31
T_2049,29,21,21,32,28,23,30,24,26,18,33,32,24,24,26,20,24,33,32,27,27,33,28,33,34,21,15,31,22,25,24,28
T_2050,10,7,7,11,9,8,10,8,9,9,8,11,8,8,9,7,8,11,11,9,9,11,9,11,11,7,7,7,7,8,8,9
T_2051,42,30,30,46,41,34,44,34,37,38,48,33,35,35,37,29,35,48,46,40,39,48,41,48,49,30,32,44,22,36,35,40
T_2052,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21,25,34,33,28,28,34,29,34,35,21,23,32,23,18,25,29
T_2053,32,23,23,35,31,26,34,26,29,29,37,36,27,19,29,23,27,37,35,31,30,37,31,37,37,23,24,34,24,28,19,31
T_2054,28,20,20,30,27,22,29,23,25,25,32,31,23,23,17,20,24,32,30,26,26,32,27,32,32,20,21,29,21,24,23,19
T_2055,28,20,20,30,27,22,29,23,25,25,32,31,23,23,25,14,24,32,30,26,26,32,27,32,32,20,21,29,21,24,23,27
T_2056,19,14,14,21,19,16,20,16,17,18,22,22,16,16,17,14,11,22,21,18,18,22,19,22,22,14,15,20,15,17,16,18
T_2057,26,27,27,41,37,30,39,31,34,34,43,42,31,31,34,26,32,30,41,36,35,43,37,43,44,27,28,40,28,32,32,36
T_2058,33,17,24,36,32,27,35,27,30,30,38,37,28,28,30,23,28,38,25,32,31,38,32,38,39,24,25,35,25,29,28,32
T_2059,11,8,5,12,10,9,11,9,10,10,12,12,9,9,10,8,9,12,12,7,10,12,10,12,12,8,8,11,8,9,9,10
T_2060,25,18,17,19,24,20,26,20,22,22,28,28,20,20,22,17,21,28,27,23,16,28,24,28,29,18,19,26,19,21,21,24
T_2061,18,13,13,20,12,15,19,15,16,17,21,20,15,15,16,13,15,21,20,17,17,15,18,21,21,13,14,19,14,16,15,17
T_2062,25,18,17,27,24,14,26,20,22,22,28,28,20,20,22,17,21,28,27,23,23,28,17,28,29,18,19,26,19,21,21,24
T_2063,42,30,30,46,41,34,31,34,37,38,48,47,35,35,37,29,35,48,46,40,39,48,41,33,49,30,32,44,32,36,35,40
T_2064,25,18,17,27,24,20,26,14,22,22,28,28,20,20,22,17,21,28,27,23,23,28,24,28,20,18,19,26,19,21,21,24
T_2065,17,12,12,19,17,14,18,14,11,16,20,19,14,14,15,12,14,20,19,16,16,20,17,20,20,9,13,18,13,15,14,16
T_2066,23,16,16,25,22,18,24,19,20,14,26,25,19,19,20,16,19,26,25,21,21,26,22,26,26,16,12,24,17,19,19,22
T_2067,19,14,14,21,19,16,20,16,17,18,15,22,16,16,17,14,16,22,21,18,18,22,19,22,22,14,15,14,15,17,16,18
T_2068,29,21,21,32,28,23,30,24,26,26,33,23,24,24,26,20,24,33,32,27,27,33,28,33,34,21,22,31,15,25,24,28
T_2069,13,9,9,14,13,10,14,11,12,12,15,14,7,11,12,9,11,15,14,12,12,15,13,15,15,9,10,14,10,8,11,12
T_2070,17,12,12,19,17,14,18,14,15,16,20,19,14,10,15,12,14,20,19,16,16,20,17,20,20,12,13,18,13,15,10,16
T_2071,14,10,10,15,14,11,15,11,12,13,16,16,12,12,9,10,12,16,15,13,13,16,14,16,16,10,11,15,11,12,12,9
T_2072,20,15,14,22,20,16,21,17,18,19,23,23,17,17,18,10,17,23,22,19,19,23,20,23,24,15,15,21,15,17,17,19
T_2073,12,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8,7,13,13,11,11,13,12,13,14,8,9,12,9,10,10,11
T_2074,25,25,25,39,34,28,37,29,32,32,41,39,29,29,32,25,30,28,39,34,33,40,35,40,41,25,27,37,27,30,30,34
T_2075,39,19,27,42,38,31,41,32,35,35,44,43,32,32,35,27,33,44,29,37,36,44,38,44,45,28,29,41,29,33,32,37
T_2076,19,14,10,21,19,16,20,16,17,18,22,22,16,16,17,14,16,22,21,13,18,22,19,22,22,14,15,20,15,17,16,18
T_2077,30,22,21,23,29,24,32,25,27,27,34,33,25,25,27,21,25,34,33,28,19,34,29,34,35,21,23,32,23,26,25,29
T_2078,9,6,6,9,6,7,9,7,8,8,10,10,7,7,8,6,7,10,9,8,8,7,8,10,10,6,6,9,7,7,7,8
T_2079,42,30,30,46,41,24,44,34,37,38,48,47,35,35,37,29,35,48,46,40,39,48,29,48,49,30,32,44,32,36,35,40
T_2080,11,8,8,12,10,9,8,9,10,10,12,12,9,9,10,8,9,12,12,10,10,12,10,9,12,8,8,11,8,9,9,10
T_2081,22,15,15,23,21,17,23,12,19,20,25,24,18,18,19,15,18,25,23,20,20,24,21,24,17,15,16,23,16,18,18,21
T_2082,26,19,18,28,25,21,27,21,16,23,29,29,21,21,23,18,22,29,28,24,24,29,25,29,30,13,19,27,20,22,22,25
T_2083,41,29,29,44,40,33,43,34,36,26,47,45,34,34,37,29,34,47,44,39,38,46,40,46,47,29,22,43,31,35,34,39
T_2084,25,18,17,27,24,20,26,20,22,22,20,28,20,20,22,17,21,28,27,23,23,28,24,28,29,18,19,18,19,21,21,24
T_2085,25,18,17,27,24,20,26,20,22,22,28,19,20,20,22,17,21,28,27,23,23,28,24,28,29,18,19,26,13,21,21,24
T_2086,17,12,12,19,17,14,18,14,15,16,20,19,10,14,15,12,14,20,19,16,16,20,17,20,20,12,13,18,13,10,14,16
T_2087,16,12,11,18,16,13,17,13,14,15,18,18,13,9,14,11,14,18,18,15,15,18,16,18,19,12,12,17,12,14,9,15
T_2088,11,8,8,12,10,9,11,9,10,10,12,12,9,9,7,8,9,12,12,10,10,12,10,12,12,8,8,11,8,9,9,7
T_2089,36,25,25,39,34,28,37,29,32,32,41,39,29,29,32,17,30,40,39,34,33,40,35,40,41,25,27,37,27,30,30,34
T_2090,9,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6,5,10,9,8,8,10,8,10,10,6,6,9,7,7,7,8
T_2091,20,20,20,30,27,22,29,23,25,25,32,31,23,23,25,20,24,22,30,26,26,32,27,32,32,20,21,29,21,24,23,27
T_2092,16,8,11,18,16,13,17,13,14,15,18,18,13,13,14,11,14,18,12,15,15,18,16,18,19,12,12,17,12,14,14,15
T_2093,42,30,21,46,41,34,44,34,37,38,48,47,35,35,37,29,35,48,46,28,39,48,41,48,49,30,32,44,32,36,35,40
T_2094,43,31,30,33,42,34,45,35,38,39,49,48,36,36,38,30,36,49,47,41,28,49,42,49,50,31,32,45,33,37,36,41
T_2095,25,18,17,27,17,20,26,20,22,22,28,28,20,20,22,17,21,28,27,23,23,20,24,28,29,18,19,26,19,21,21,24
T_2096,10,7,7,11,9,5,10,8,9,9,11,11,8,8,9,7,8,11,11,9,9,11,7,11,11,7,7,10,7,8,8,9
T_2097,13,9,9,14,13,10,9,11,12,12,15,14,11,11,12,9,11,15,14,12,12,15,13,10,15,9,10,14,10,11,11,12
T_2098,33,24,24,36,32,27,35,19,30,30,38,37,28,28,30,23,28,38,36,32,31,38,32,38,27,24,25,35,25,29,28,32
T_2099,11,8,8,12,10,9,11,9,7,10,12,12,9,9,10,8,9,12,12,10,10,12,10,12,12,5,8,11,8,9,9,10
T_2100,27,19,19,29,26,22,28,22,24,17,31,30,22,22,24,19,23,31,29,25,25,31,26,31,31,19,14,28,20,23,23,26
T_2101,12,8,8,13,11,9,12,10,11,11,9,13,10,10,11,8,10,13,13,11,11,13,12,13,14,8,9,9,9,10,10,11
T_2102,18,13,13,20,18,15,19,15,16,17,21,14,15,15,16,13,15,21,20,17,17,21,18,21,21,13,14,19,10,16,15,17
T_2103,30,22,21,33,29,24,32,25,27,27,34,33,17,25,27,21,25,34,33,28,28,34,29,34,35,21,23,32,23,18,25,29
T_2104,24,17,17,26,23,19,25,19,21,21,27,26,20,14,21,17,20,27,26,22,22,27,23,27,27,17,18,25,18,20,14,23
T_2105,33,24,24,36,32,27,35,27,30,30,38,37,28,28,21,23,28,38,36,32,31,38,32,38,39,24,25,35,25,29,28,22
T_2106,10,7,7,11,9,8,10,8,9,9,11,11,8,8,9,5,8,11,11,9,9,11,9,11,11,7,7,10,7,8,8,9
T_2107,40,29,28,43,39,32,42,33,36,36,45,44,33,33,36,28,23,45,43,38,37,45,39,45,46,28,30,42,30,34,33,38
T_2108,12,12,12,19,17,14,18,14,15,16,20,19,14,14,15,12,14,14,19,16,16,20,17,20,20,12,13,18,13,15,14,16
T_2109,31,16,22,34,30,25,33,26,28,28,36,35,26,26,28,22,26,36,24,30,29,35,30,35,36,22,23,33,24,27,26,30
T_2110,32,23,16,35,31,26,34,26,29,29,37,36,27,27,29,23,27,37,35,21,30,37,31,37,37,23,24,34,24,28,27,31
T_2111,27,19,19,20,26,22,28,22,24,24,31,30,22,22,24,19,23,31,29,25,17,31,26,31,31,19,20,28,20,23,23,26
T_2112,43,31,30,47,29,34,45,35,38,39,49,48,36,36,38,30,36,49,47,41,40,34,42,49,50,31,32,45,33,37,36,41
T_2113,38,27,27,41,37,21,39,31,34,34,43,42,31,31,34,26,32,43,41,36,35,43,26,43,44,27,28,40,28,32,32,36
T_2114,32,23,23,35,31,26,24,26,29,29,37,36,27,27,29,23,27,37,35,31,30,37,31,26,37,23,24,34,24,28,27,31
T_2115,18,13,13,20,18,15,19,10,16,17,21,20,15,15,16,13,15,21,20,17,17,21,18,21,15,13,14,19,14,16,15,17
T_2116,26,19,18,28,25,21,27,21,16,23,29,29,21,21,23,18,22,29,28,24,24,29,25,29,30,13,19,27,20,22,22,25
T_2117,32,23,23,35,31,26,34,26,29,20,37,36,27,27,29,23,27,37,35,31,30,37,31,37,37,23,17,34,24,28,27,31
T_2118,17,12,12,19,17,14,18,14,15,16,14,19,14,14,15,12,14,20,19,16,16,20,17,20,20,12,13,13,13,15,14,16
T_2119,11,8,8,12,10,9,11,9,10,10,12,8,9,9,10,8,9,12,12,10,10,12,10,12,12,8,8,11,6,9,9,10
T_2120,27,19,19,29,26,22,28,22,24,24,31,30,16,22,24,19,23,31,29,25,25,31,26,31,31,19,20,28,20,16,23,26
T_2121,24,17,17,26,23,19,25,19,21,21,27,26,20,14,21,17,20,27,26,22,22,27,23,27,27,17,18,25,18,20,14,23
T_2122,10,7,7,11,9,8,10,8,9,9,11,11,8,8,6,7,8,11,11,9,9,11,9,11,11,7,7,10,7,8,8,6
T_2123,37,26,26,40,35,29,38,30,33,33,42,41,30,30,33,18,31,42,40,35,34,42,36,42,42,26,28,38,28,31,31,35
T_2124,34,25,24,37,33,28,36,28,31,31,39,38,28,28,31,24,20,39,37,33,32,39,33,39,40,25,26,36,26,29,29,33
T_2125,6,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6,7,7,9,8,8,10,8,10,10,6,6,9,7,7,7,8
T_2126,40,20,28,43,39,32,42,33,36,36,45,44,33,33,36,28,33,45,30,38,37,45,39,45,46,28,30,42,30,34,33,38
T_2127,36,25,18,39,34,28,37,29,32,32,41,39,29,29,32,25,30,40,39,24,33,40,35,40,41,25,27,37,27,30,30,34
T_2128,32,23,23,25,31,26,34,26,29,29,37,36,27,27,29,23,27,37,35,31,21,37,31,37,37,23,24,34,24,28,27,31
T_2129,34,25,24,37,23,28,36,28,31,31,39,38,28,28,31,24,29,39,37,33,32,27,33,39,40,25,26,36,26,29,29,33
T_2130,18,13,13,20,18,10,19,15,16,17,21,20,15,15,16,13,15,21,20,17,17,21,12,21,21,13,14,19,14,16,15,17
T_2131,42,30,30,46,41,34,31,34,37,38,48,47,35,35,37,29,35,48,46,40,39,48,41,33,49,30,32,44,32,36,35,40
T_2132,30,22,21,33,29,24,32,17,27,27,34,33,25,25,27,21,25,34,33,28,28,34,29,34,24,21,23,32,23,26,25,29
T_2133,40,29,28,43,39,32,42,33,25,36,45,44,33,33,36,28,33,45,43,38,37,45,39,45,46,20,30,42,30,34,33,38
T_2134,41,29,29,44,40,33,43,34,36,26,47,45,34,34,37,29,34,47,44,39,38,46,40,46,47,29,22,43,31,35,34,39
T_2135,11,8,8,12,10,9,11,9,10,10,9,12,9,9,10,8,9,12,12,10,10,12,10,12,12,8,8,8,8,9,9,10
T_2136,14,10,10,15,14,11,15,11,12,13,16,11,12,12,12,10,12,16,15,13,13,16,14,16,16,10,11,15,7,12,12,13
T_2137,26,19,18,28,25,21,27,21,23,23,29,29,15,21,23,18,22,29,28,24,24,29,25,29,30,18,19,27,20,15,22,25
T_2138,12,8,8,13,11,9,12,10,11,11,14,13,10,7,11,8,10,13,13,11,11,13,12,13,14,8,9,12,9,10,7,11
T_2139,15,11,11,16,15,12,16,12,13,14,17,17,12,12,9,11,13,17,16,14,14,17,15,17,17,11,11,16,11,13,13,10
T_2140,23,16,16,25,22,18,24,19,20,20,26,25,19,19,20,11,19,26,25,21,21,26,22,26,26,16,17,24,17,19,19,22
T_2141,39,28,27,42,38,31,41,32,35,35,44,43,32,32,35,27,23,44,42,37,36,44,38,44,45,28,29,41,29,33,32,37
T_2142,12,12,12,19,17,14,18,14,15,16,20,19,14,14,15,12,14,14,19,16,16,20,17,20,20,12,13,18,13,15,14,16
T_2143,43,22,30,47,42,34,45,35,38,39,49,48,36,36,38,30,36,49,33,41,40,49,42,49,50,31,32,45,33,37,36,41
T_2144,12,8,6,13,11,9,12,10,11,11,14,13,10,10,11,8,10,13,13,8,11,13,12,13,14,8,9,12,9,10,10,11
T_2145,19,14,14,15,19,16,20,16,17,18,22,22,16,16,17,14,16,22,21,18,13,22,19,22,22,14,15,20,15,17,16,18
T_2146,18,13,13,20,12,15,19,15,16,17,21,20,15,15,16,13,15,21,20,17,17,15,18,21,21,13,14,19,14,16,15,17
T_2147,20,15,14,22,20,11,21,17,18,19,23,23,17,17,18,14,17,23,22,19,19,23,14,23,24,15,15,21,15,17,17,19
T_2148,22,15,15,23,21,17,16,18,19,20,25,24,18,18,19,15,18,25,23,20,20,24,21,17,25,15,16,23,16,18,18,21
T_2149,34,25,24,37,33,28,36,20,31,31,39,38,28,28,31,24,29,39,37,33,32,39,33,39,28,25,26,36,26,29,29,33
T_2150,25,18,17,27,24,20,26,20,15,22,28,28,20,20,22,17,21,28,27,23,23,28,24,28,29,12,19,26,19,21,21,24
T_2151,20,15,14,22,20,16,21,17,18,13,23,23,17,17,18,14,17,23,22,19,19,23,20,23,24,15,11,21,15,17,17,19
T_2152,9,6,6,9,8,7,9,7,8,8,7,10,7,7,8,6,7,10,9,8,8,10,8,10,10,6,6,6,7,7,7,8
T_2153,10,7,7,11,9,8,10,8,9,9,11,8,8,8,9,7,8,11,11,9,9,11,9,11,11,7,7,10,5,8,8,9
T_2154,43,31,30,47,42,34,45,35,38,39,49,48,25,36,38,30,36,49,47,41,40,49,42,49,50,31,32,45,33,26,36,41
T_2155,13,9,9,14,13,10,14,11,12,12,15,14,11,7,12,9,11,15,14,12,12,15,13,15,15,9,10,14,10,11,8,12
T_2156,36,25,25,39,34,28,37,29,32,32,41,39,29,29,22,25,30,40,39,34,33,40,35,40,41,25,27,37,27,30,30,24
T_2157,28,20,20,30,27,22,29,23,25,25,32,31,23,23,25,14,24,32,30,26,26,32,27,32,32,20,21,29,21,24,23,27
T_2158,14,10,10,15,14,11,15,11,12,13,16,16,12,12,12,10,8,16,15,13,13,16,14,16,16,10,11,15,11,12,12,13
T_2159,14,15,14,22,20,16,21,17,18,19,23,23,17,17,18,14,17,16,22,19,19,23,20,23,24,15,15,21,15,17,17,19
T_2160,39,19,27,42,38,31,41,32,35,35,44,43,32,32,35,27,33,44,29,37,36,44,38,44,45,28,29,41,29,33,32,37
T_2161,24,17,12,26,23,19,25,19,21,21,27,26,20,20,21,17,20,27,26,16,22,27,23,27,27,17,18,25,18,20,20,23
T_2162,30,22,21,23,29,24,32,25,27,27,34,33,25,25,27,21,25,34,33,28,19,34,29,34,35,21,23,32,23,26,25,29
T_2163,40,29,28,43,27,32,42,33,36,36,45,44,33,33,36,28,33,45,43,38,37,32,39,45,46,28,30,42,30,34,33,38
T_2164,39,28,27,42,38,22,41,32,35,35,44,43,32,32,35,27,33,44,42,37,36,44,26,44,45,28,29,41,29,33,32,37
T_2165,10,7,7,11,9,8,7,8,9,9,11,11,8,8,9,7,8,11,11,9,9,11,9,8,11,7,7,10,7,8,8,9
T_2166,29,21,21,32,28,23,30,17,26,26,33,32,24,24,26,20,24,33,32,27,27,33,28,33,24,21,22,31,22,25,24,28
T_2167,15,11,11,16,15,12,16,12,9,14,17,17,12,12,13,11,13,17,16,14,14,17,15,17,17,8,11,16,11,13,13,14
T_2168,28,20,20,30,27,22,29,23,25,18,32,31,23,23,25,20,24,32,30,26,26,32,27,32,32,20,15,29,21,24,23,27
T_2169,34,25,24,37,33,28,36,28,31,31,27,38,28,28,31,24,29,39,37,33,32,39,33,39,40,25,26,25,26,29,29,33
T_2170,11,8,8,12,10,9,11,9,10,10,12,8,9,9,10,8,9,12,12,10,10,12,10,12,12,8,8,11,6,9,9,10
T_2171,34,25,24,37,33,28,36,28,31,31,39,38,20,28,31,24,29,39,37,33,32,39,33,39,40,25,26,36,26,21,29,33
T_2172,23,16,16,25,22,18,24,19,20,20,26,25,19,13,20,16,19,26,25,21,21,26,22,26,26,16,17,24,17,19,13,22
T_2173,31,22,22,34,30,25,33,26,28,28,36,35,26,26,20,22,26,36,34,30,29,35,30,35,36,22,23,33,24,27,26,21
T_2174,42,30,30,46,41,34,44,34,37,38,48,47,35,35,37,21,35,48,46,40,39,48,41,48,49,30,32,44,32,36,35,40
T_2175,32,23,23,35,31,26,34,26,29,29,37,36,27,27,29,23,19,37,35,31,30,37,31,37,37,23,24,34,24,28,27,31
T_2176,22,22,22,34,30,25,33,26,28,28,36,35,26,26,28,22,26,25,34,30,29,35,30,35,36,22,23,33,24,27,26,30
T_2177,14,7,10,15,14,11,15,11,12,13,16,16,12,12,12,10,12,16,11,13,13,16,14,16,16,10,11,15,11,12,12,13
T_2178,10,7,5,11,9,8,10,8,9,9,11,11,8,8,9,7,8,11,11,6,9,11,9,11,11,7,7,10,7,8,8,9
T_2179,42,30,30,32,41,34,44,34,37,38,48,47,35,35,37,29,35,48,46,40,27,48,41,48,49,30,32,44,32,36,35,40
T_2180,13,9,9,14,9,10,14,11,12,12,15,14,11,11,12,9,11,15,14,12,12,10,13,15,15,9,10,14,10,11,11,12
T_2181,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23,28,38,36,32,31,38,23,38,39,24,25,35,25,29,28,32
T_2182,25,18,17,27,24,20,18,20,22,22,28,28,20,20,22,17,21,28,27,23,23,28,24,20,29,18,19,26,19,21,21,24
T_2183,10,7,7,11,9,8,10,6,9,9,11,11,8,8,9,7,8,11,11,9,9,11,9,11,8,7,7,10,7,8,8,9
T_2184,41,29,29,44,40,33,43,34,26,37,47,45,34,34,37,29,34,47,44,39,38,46,40,46,47,20,31,43,31,35,34,39
T_2185,43,31,30,47,42,34,45,35,38,27,49,48,36,36,38,30,36,49,47,41,40,49,42,49,50,31,23,45,33,37,36,41
T_2186,16,12,11,18,16,13,17,13,14,15,13,18,13,13,14,11,14,18,18,15,15,18,16,18,19,12,12,12,12,14,14,15
T_2187,24,17,17,26,23,19,25,19,21,21,27,18,20,20,21,17,20,27,26,22,22,27,23,27,27,17,18,25,13,20,20,23
T_2188,37,26,26,40,35,29,38,30,33,33,42,41,21,30,33,26,31,42,40,35,34,42,36,42,42,26,28,38,28,22,31,35
T_2189,29,21,21,32,28,23,30,24,26,26,33,32,24,17,26,20,24,33,32,27,27,33,28,33,34,21,22,31,22,25,17,28
T_2190,27,19,19,29,26,22,28,22,24,24,31,30,22,22,17,19,23,31,29,25,25,31,26,31,31,19,20,28,20,23,23,18
T_2191,19,14,14,21,19,16,20,16,17,18,22,22,16,16,17,9,16,22,21,18,18,22,19,22,22,14,15,20,15,17,16,18
T_2192,25,18,17,27,24,20,26,20,22,22,28,28,20,20,22,17,15,28,27,23,23,28,24,28,29,18,19,26,19,21,21,24
T_2193,8,8,8,13,11,9,12,10,11,11,14,13,10,10,11,8,10,9,13,11,11,13,12,13,14,8,9,12,9,10,10,11
T_2194,33,17,24,36,32,27,35,27,30,30,38,37,28,28,30,23,28,38,25,32,31,38,32,38,39,24,25,35,25,29,28,32
T_2195,15,11,7,16,15,12,16,12,13,14,17,17,12,12,13,11,13,17,16,10,14,17,15,17,17,11,11,16,11,13,13,14
T_2196,16,12,11,12,16,13,17,13,14,15,18,18,13,13,14,11,14,18,18,15,10,18,16,18,19,12,12,17,12,14,14,15
T_2197,28,20,20,30,19,22,29,23,25,25,32,31,23,23,25,20,24,32,30,26,26,22,27,32,32,20,21,29,21,24,23,27
T_2198,33,24,24,36,32,19,35,27,30,30,38,37,28,28,30,23,28,38,36,32,31,38,23,38,39,24,25,35,25,29,28,32
T_2199,32,23,23,35,31,26,24,26,29,29,37,36,27,27,29,23,27,37,35,31,30,37,31,26,37,23,24,34,24,28,27,31
T_2200,14,10,10,15,14,11,15,8,12,13,16,16,12,12,12,10,12,16,15,13,13,16,14,16,11,10,11,15,11,12,12,13
T_2201,36,25,25,39,34,28,37,29,22,32,41,39,29,29,32,25,30,40,39,34,33,40,35,40,41,18,27,37,27,30,30,34
T_2202,13,9,9,14,13,10,14,11,12,8,15,14,11,11,12,9,11,15,14,12,12,15,13,15,15,9,7,14,10,11,11,12
T_2203,24,17,17,26,23,19,25,19,21,21,19,26,20,20,21,17,20,27,26,22,22,27,23,27,27,17,18,17,18,20,20,23
T_2204,10,7,7,11,9,8,10,8,9,9,11,8,8,8,9,7,8,11,11,9,9,11,9,11,11,7,7,10,5,8,8,9
T_2205,36,25,25,39,34,28,37,29,32,32,41,39,21,29,32,25,30,40,39,34,33,40,35,40,41,25,27,37,27,21,30,34
T_2206,33,24,24,36,32,27,35,27,30,30,38,37,28,19,30,23,28,38,36,32,31,38,32,38,39,24,25,35,25,29,20,32
T_2207,22,15,15,23,21,17,23,18,19,20,25,24,18,18,13,15,18,25,23,20,20,24,21,24,25,15,16,23,16,18,18,14
T_2208,40,29,28,43,39,32,42,33,36,36,45,44,33,33,36,19,33,45,43,38,37,45,39,45,46,28,30,42,30,34,33,38
T_2209,14,10,10,15,14,11,15,11,12,13,16,16,12,12,12,10,8,16,15,13,13,16,14,16,16,10,11,15,11,12,12,13
T_2210,6,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6,7,7,9,8,8,10,8,10,10,6,6,9,7,7,7,8
T_2211,24,12,17,26,23,19,25,19,21,21,27,26,20,20,21,17,20,27,18,22,22,27,23,27,27,17,18,25,18,20,20,23
T_2212,15,11,7,16,15,12,16,12,13,14,17,17,12,12,13,11,13,17,16,10,14,17,15,17,17,11,11,16,11,13,13,14
T_2213,38,27,27,29,37,30,39,31,34,34,43,42,31,31,34,26,32,43,41,36,24,43,37,43,44,27,28,40,28,32,32,36
T_2214,18,13,13,20,12,15,19,15,16,17,21,20,15,15,16,13,15,21,20,17,17,15,18,21,21,13,14,19,14,16,15,17
T_2215,18,13,13,20,18,10,19,15,16,17,21,20,15,15,16,13,15,21,20,17,17,21,12,21,21,13,14,19,14,16,15,17
T_2216,9,6,6,9,8,7,6,7,8,8,10,10,7,7,8,6,7,10,9,8,8,10,8,7,10,6,6,9,7,7,7,8
T_2217,10,7,7,11,9,8,10,6,9,9,11,11,8,8,9,7,8,11,11,9,9,11,9,11,8,7,7,10,7,8,8,9
T_2218,10,7,7,11,9,8,10,8,6,9,11,11,8,8,9,7,8,11,11,9,9,11,9,11,11,5,7,10,7,8,8,9
T_2219,32,23,23,35,31,26,34,26,29,20,37,36,27,27,29,23,27,37,35,31,30,37,31,37,37,23,17,34,24,28,27,31
T_2220,28,20,20,30,27,22,29,23,25,25,22,31,23,23,25,20,24,32,30,26,26,32,27,32,32,20,21,21,21,24,23,27
T_2221,43,31,30,47,42,34,45,35,38,39,49,33,36,36,38,30,36,49,47,41,40,49,42,49,50,31,32,45,23,37,36,41
T_2222,38,27,27,41,37,30,39,31,34,34,43,42,22,31,34,26,32,43,41,36,35,43,37,43,44,27,28,40,28,23,32,36
T_2223,43,31,30,47,42,34,45,35,38,39,49,48,36,25,38,30,36,49,47,41,40,49,42,49,50,31,32,45,33,37,25,41
T_2224,26,19,18,28,25,21,27,21,23,23,29,29,21,21,16,18,22,29,28,24,24,29,25,29,30,18,19,27,20,22,22,17
T_2225,41,29,29,44,40,33,43,34,36,37,47,45,34,34,37,20,34,47,44,39,38,46,40,46,47,29,31,43,31,35,34,39
T_2226,22,15,15,23,21,17,23,18,19,20,25,24,18,18,19,15,13,25,23,20,20,24,21,24,25,15,16,23,16,18,18,21
T_2227,6,6,6,9,8,7,9,7,8,8,10,10,7,7,8,6,7,7,9,8,8,10,8,10,10,6,6,9,7,7,7,8
T_2228,22,11,15,23,21,17,23,18,19,20,25,24,18,18,19,15,18,25,16,20,20,24,21,24,25,15,16,23,16,18,18,21
T_2229,12,8,6,13,11,9,12,10,11,11,14,13,10,10,11,8,10,13,13,8,11,13,12,13,14,8,9,12,9,10,10,11
T_2230,38,27,27,29,37,30,39,31,34,34,43,42,31,31,34,26,32,43,41,36,24,43,37,43,44,27,28,40,28,32,32,36
T_2231,33,24,24,36,23,27,35,27,30,30,38,37,28,28,30,23,28,38,36,32,31,27,32,38,39,24,25,35,25,29,28,32
T_2232,32,23,23,35,31,18,34,26,29,29,37,36,27,27,29,23,27,37,35,31,30,37,22,37,37,23,24,34,24,28,27,31
T_2233,42,30,30,46,41,34,31,34,37,38,48,47,35,35,37,29,35,48,46,40,39,48,41,33,49,30,32,44,32,36,35,40
T_2234,33,24,24,36,32,27,35,19,30,30,38,37,28,28,30,23,28,38,36,32,31,38,32,38,27,24,25,35,25,29,28,32
T_2235,19,14,14,21,19,16,20,16,12,18,22,22,16,16,17,14,16,22,21,18,18,22,19,22,22,10,15,20,15,17,16,18
T_2236,10,7,7,11,9,8,10,8,9,6,11,11,8,8,9,7,8,11,11,9,9,11,9,11,11,7,5,10,7,8,8,9
T_2237,16,12,11,18,16,13,17,13,14,15,13,18,13,13,14,11,14,18,18,15,15,18,16,18,19,12,12,12,12,14,14,15
T_2238,29,21,21,32,28,23,30,24,26,26,33,23,24,24,26,20,24,33,32,27,27,33,28,33,34,21,22,31,15,25,24,28
T_2239,25,18,17,27,24,20,26,20,22,22,28,28,14,20,22,17,21,28,27,23,23,28,24,28,29,18,19,26,19,15,21,24
T_2240,13,9,9,14,13,10,14,11,12,12,15,14,11,7,12,9,11,15,14,12,12,15,13,15,15,9,10,14,10,11,8,12
T_2241,41,29,29,44,40,33,43,34,36,37,47,45,34,34,26,29,34,47,44,39,38,46,40,46,47,29,31,43,31,35,34,27
