TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_4035,17,15,20,17,18,17,16,18
T_4036,31,26,36,31,31,30,41,23
T_4037,34,29,39,33,34,32,44,35
T_4038,23,19,27,23,23,22,30,24
T_4039,15,12,17,14,15,14,19,15
T_4040,15,13,18,15,16,15,20,16
T_4041,28,24,33,28,29,27,37,30
T_4042,15,12,17,14,15,14,19,15
T_4043,21,18,24,21,21,20,27,22
T_4044,8,7,10,8,8,8,11,9
T_4045,13,11,15,13,13,12,17,13
T_4046,22,26,36,31,31,30,41,32
T_4047,28,17,33,28,29,27,37,30
T_4048,28,24,23,28,29,27,37,30
T_4049,30,25,35,21,30,29,39,31
T_4050,32,27,37,32,23,31,42,33
T_4051,29,25,34,29,29,20,38,31
T_4052,31,26,36,31,31,30,28,32
T_4053,28,24,33,28,29,27,37,21
T_4054,34,29,39,33,34,32,44,35
T_4055,35,29,40,34,35,33,45,36
T_4056,15,13,18,15,16,15,20,16
T_4057,36,31,43,36,37,35,48,38
T_4058,35,29,40,34,35,33,45,36
T_4059,11,9,13,11,11,10,14,11
T_4060,25,21,29,24,25,24,32,26
T_4061,8,7,10,8,8,8,11,9
T_4062,35,30,42,35,36,34,47,37
T_4063,14,17,23,20,20,19,26,21
T_4064,12,7,14,12,12,11,16,12
T_4065,29,25,24,29,29,28,38,31
T_4066,35,30,42,25,36,34,47,37
T_4067,24,20,28,23,17,23,31,25
T_4068,28,24,33,28,29,19,37,30
T_4069,29,25,34,29,29,28,27,31
T_4070,15,13,18,15,16,15,20,11
T_4071,19,16,22,19,19,18,25,20
T_4072,9,8,11,9,9,9,12,10
T_4073,15,12,17,14,15,14,19,15
T_4074,27,23,32,27,28,26,36,29
T_4075,24,20,28,23,24,23,31,25
T_4076,12,10,14,12,12,11,16,12
T_4077,14,12,16,14,14,13,18,14
T_4078,28,24,33,28,29,27,37,30
T_4079,18,15,21,18,18,17,24,19
T_4080,20,25,34,29,29,28,38,31
T_4081,25,15,30,25,26,24,33,27
T_4082,17,15,14,17,18,17,23,18
T_4083,26,22,31,18,27,25,35,28
T_4084,13,11,15,13,9,12,17,13
T_4085,25,22,30,25,26,17,33,27
T_4086,35,30,42,35,36,34,33,37
T_4087,30,25,35,30,30,29,39,22
T_4088,36,31,43,36,37,35,48,38
T_4089,25,22,30,25,26,24,33,27
T_4090,34,29,39,33,34,32,44,35
T_4091,8,7,10,8,8,8,11,9
T_4092,24,20,28,23,24,23,31,25
T_4093,22,19,26,22,22,21,29,23
T_4094,21,18,24,21,21,20,27,22
T_4095,28,24,33,28,29,27,37,30
